index_content,word,nature,content_type,index_word
775,力,n,pos,15
775,头,n,pos,16
775,天下,s,pos,17
775,单,n,pos,18
775,第二天,m,pos,19
775,送来,v,pos,20
775,五星,nz,pos,21
775,好评,v,pos,22
776,先前,t,pos,0
776,买,v,pos,1
776,两箱,m,pos,2
776,茉莉花,n,pos,3
776,口味,n,pos,4
776,喝,vg,pos,5
776,不错,a,pos,6
776,后来,t,pos,7
776,超市,v,pos,8
776,偶然,d,pos,9
776,买,v,pos,10
776,一个,m,pos,11
776,青,a,pos,12
776,柠柑,n,pos,13
776,普洱,ns,pos,14
776,喝,vg,pos,15
776,真,d,pos,16
776,不赖,v,pos,17
776,果断,d,pos,18
776,入手,v,pos,19
776,两箱,m,pos,20
776,饮料,n,pos,21
776,喜欢,v,pos,22
776,真,d,pos,23
776,喜欢,v,pos,24
776,得意,v,pos,25
776,喝,vg,pos,26
776,一口,m,pos,27
776,受不了,l,pos,28
777,老公,nr,pos,0
777,喜欢,v,pos,1
777,口味,n,pos,2
777,直接,ad,pos,3
777,买,v,pos,4
777,一箱,m,pos,5
777,每天,r,pos,6
777,出门,v,pos,7
777,带,v,pos,8
777,两瓶,m,pos,9
777,喝,vg,pos,10
777,起来,v,pos,11
777,顺口,n,pos,12
777,解渴,v,pos,13
777,超市,v,pos,14
777,划算,v,pos,15
777,感谢,v,pos,16
779,东方,s,pos,0
779,树叶,n,pos,1
779,青柑,n,pos,2
779,普洱,ns,pos,3
779,零糖,n,pos,4
779,零,vn,pos,5
779,添加,v,pos,6
779,零,m,pos,7
779,脂肪,n,pos,8
779,适合,v,pos,9
779,正在,t,pos,10
779,减脂,n,pos,11
779,同志,n,pos,12
779,口感,n,pos,13
779,柑皮,n,pos,14
779,香气,n,pos,15
779,加上,v,pos,16
779,熟,a,pos,17
779,普洱,ns,pos,18
779,味道,n,pos,19
779,非常,d,pos,20
779,赞,v,pos,21
779,清淡,a,pos,22
779,会,v,pos,23
779,回购,v,pos,24
780,喜欢,v,pos,0
780,他家,r,pos,1
780,茶,n,pos,2
780,口味,n,pos,3
780,淡淡的,z,pos,4
780,没有,v,pos,5
780,糖,zg,pos,6
780,没有,v,pos,7
780,糖,n,pos,8
780,发胖,a,pos,9
780,喝,vg,pos,10
780,瘦,a,pos,11
780,好几斤,m,pos,12
780,整个,b,pos,13
780,精神,n,pos,14
780,推荐,v,pos,15
780,购买,v,pos,16
780,会,v,pos,17
780,回购,v,pos,18
780,买,v,pos,19
780,几箱,m,pos,20
780,屯,v,pos,21
781,特别,d,pos,0
781,喜欢,v,pos,1
781,喝,vg,pos,2
781,东方,s,pos,3
781,树叶,n,pos,4
781,系列,q,pos,5
781,以前,f,pos,6
781,一直,d,pos,7
781,喝,vg,pos,8
781,茉莉花茶,n,pos,9
781,买,v,pos,10
781,青,a,pos,11
781,柑,n,pos,12
781,普洱,ns,pos,13
781,试试,vn,pos,14
781,活动,vn,pos,15
781,囤,v,pos,16
781,一箱,m,pos,17
781,价格,n,pos,18
781,优惠,vn,pos,19
781,赞赞,v,pos,20
781,赞,v,pos,21
781,东方,s,pos,22
781,树叶,n,pos,23
782,东方,s,pos,0
782,输液,n,pos,1
782,不错,a,pos,2
782,价格,n,pos,3
782,合适,a,pos,4
782,送货,v,pos,5
782,很快,d,pos,6
782,买,v,pos,7
782,很多,m,pos,8
782,东西,ns,pos,9
782,觉得,v,pos,10
782,挺爽,a,pos,11
782,不错,a,pos,12
782,不错,a,pos,13
782,不错,a,pos,14
782,买,v,pos,15
782,中山,ns,pos,16
782,消费,vn,pos,17
782,卷,m,pos,18
782,价格,n,pos,19
782,下来,t,pos,20
782,送货,v,pos,21
782,快,a,pos,22
782,买,v,pos,23
782,不少,d,pos,24
782,东西,ns,pos,25
782,挺,d,pos,26
782,东西,ns,pos,27
782,没有,v,pos,28
786,每年,r,pos,0
786,夏天,t,pos,1
786,会,v,pos,2
786,买,v,pos,3
786,好多,m,pos,4
786,东方,s,pos,5
786,树叶,n,pos,6
786,接近,v,pos,7
786,茶水,n,pos,8
786,真味,d,pos,9
786,茶,n,pos,10
786,饮,v,pos,11
786,品牌,n,pos,12
786,喝,vg,pos,13
786,舒服,a,pos,14
786,这款,r,pos,15
786,青,a,pos,16
786,柑,n,pos,17
786,普洱茶,n,pos,18
786,颜色,n,pos,19
786,浓厚,a,pos,20
786,味道,n,pos,21
786,却是,d,pos,22
786,非常,d,pos,23
786,爽口,vn,pos,24
786,值得,v,pos,25
786,品尝,v,pos,26
786,好喝,v,pos,27
787,送货,v,pos,0
787,快,a,pos,1
787,正品,n,pos,2
787,好喝,v,pos,3
787,喜欢,v,pos,4
787,整体,n,pos,5
787,购物,n,pos,6
787,体验,n,pos,7
787,不错,a,pos,8
787,挑选,v,pos,9
787,购买,v,pos,10
787,送货,v,pos,11
787,使用,v,pos,12
787,不错,a,pos,13
787,再次,d,pos,14
787,购买,v,pos,15
787,京东,ns,pos,16
787,快,a,pos,17
789,家人,n,pos,0
789,孩子,n,pos,1
789,非常,d,pos,2
789,喜欢,v,pos,3
789,茶饮料,n,pos,4
789,口感,n,pos,5
789,纯正,d,pos,6
789,淡淡的,z,pos,7
789,青,a,pos,8
789,柑,ng,pos,9
789,茶,n,pos,10
789,味道,n,pos,11
789,每次,r,pos,12
789,会,v,pos,13
789,定期,vn,pos,14
789,囤货,v,pos,15
789,京东,ns,pos,16
789,购物,n,pos,17
789,快捷,a,pos,18
789,快递,v,pos,19
789,小哥,n,pos,20
789,服务,vn,pos,21
789,不错,a,pos,22
789,好评,v,pos,23
792,多次,m,pos,0
792,回购,v,pos,1
792,产品,n,pos,2
792,天气,n,pos,3
792,热,n,pos,4
792,首选,v,pos,5
792,饮料,n,pos,6
792,味道,n,pos,7
792,正,d,pos,8
792,成分,n,pos,9
792,健康,a,pos,10
792,无糖,n,pos,11
792,清爽,a,pos,12
792,解渴,v,pos,13
792,冰镇,n,pos,14
792,感觉,n,pos,15
792,更好,d,pos,16
792,活动,vn,pos,17
792,价,n,pos,18
792,划算,v,pos,19
792,超市,v,pos,20
792,便宜,a,pos,21
792,物流,n,pos,22
792,很快,d,pos,23
792,半日,t,pos,24
792,达,v,pos,25
794,青,a,pos,0
794,柑,n,pos,1
794,普洱,ns,pos,2
794,忠实,a,pos,3
794,用户,n,pos,4
794,一直,d,pos,5
794,喜欢,v,pos,6
794,喝,vg,pos,7
794,解渴,v,pos,8
794,解,v,pos,9
794,油腻,n,pos,10
794,京东,ns,pos,11
794,购买,v,pos,12
794,实体,n,pos,13
794,购买,v,pos,14
794,便宜,a,pos,15
794,不少,d,pos,16
794,划算,v,pos,17
794,希望,v,pos,18
794,茶饮,n,pos,19
794,品质,n,pos,20
794,坚持下去,i,pos,21
794,越来越,d,pos,22
794,好喝,v,pos,23
795,赞赞,v,pos,0
795,赞赞,v,pos,1
795,赞赞,v,pos,2
795,真的,d,pos,3
795,东方,s,pos,4
795,树叶,n,pos,5
795,茶饮料,n,pos,6
795,是从,v,pos,7
795,舍友,n,pos,8
795,知道,v,pos,9
795,初次,d,pos,10
795,喝,vg,pos,11
795,感觉,n,pos,12
795,迷上,v,pos,13
795,最近,f,pos,14
795,回家,n,pos,15
795,想,v,pos,16
795,喝,vg,pos,17
795,一下,m,pos,18
795,活动,vn,pos,19
795,买,v,pos,20
795,两箱,m,pos,21
795,实惠,vn,pos,22
795,赞赞,v,pos,23
795,赞,v,pos,24
795,夏天,t,pos,25
795,必备,v,pos,26
796,农夫山泉,nz,pos,0
796,靑,y,pos,1
796,柑,ng,pos,2
796,普洱茶,n,pos,3
796,水,n,pos,4
796,口感,n,pos,5
796,非常,d,pos,6
796,用料,n,pos,7
796,添加,v,pos,8
796,钠,n,pos,9
796,卡路里,q,pos,10
796,款,n,pos,11
796,高质量,n,pos,12
796,水,n,pos,13
796,爱,v,pos,14
796,出门,v,pos,15
796,喝,vg,pos,16
796,茶,n,pos,17
796,农夫山泉,nz,pos,18
796,天然,b,pos,19
796,饮用水,n,pos,20
796,我家,r,pos,21
796,多年,m,pos,22
796,一直,d,pos,23
796,煮茶,v,pos,24
796,做饭,v,pos,25
796,离不开,v,pos,26
796,农夫山泉,nz,pos,27
796,水,n,pos,28
796,一如既往,i,pos,29
796,支持,v,pos,30
799,经常,d,pos,0
799,回购,v,pos,1
799,灰,n,pos,2
799,常,d,pos,3
799,好喝,v,pos,4
799,清,t,pos,5
799,清香,nr,pos,6
799,甘甜,nr,pos,7
799,公司,n,pos,8
799,同事,n,pos,9
799,口碑,n,pos,10
799,榜,n,pos,11
799,值得,v,pos,12
799,推荐,v,pos,13
799,经常,d,pos,14
799,回购,v,pos,15
799,灰,n,pos,16
799,常,d,pos,17
799,好喝,v,pos,18
799,清,t,pos,19
799,清香,nr,pos,20
799,甘甜,nr,pos,21
799,公司,n,pos,22
799,同事,n,pos,23
799,口碑,n,pos,24
799,榜,n,pos,25
799,值得,v,pos,26
799,推荐,v,pos,27
800,天气,n,pos,0
800,热,a,pos,1
800,喝,vg,pos,2
800,白水,nr,pos,3
800,太,d,pos,4
800,寡淡,a,pos,5
800,饮料,n,pos,6
800,觉着,v,pos,7
800,太甜,nr,pos,8
800,东方,s,pos,9
800,树叶,n,pos,10
800,青柑,n,pos,11
800,普洱,ns,pos,12
800,好喝,v,pos,13
800,甜,a,pos,14
800,解,v,pos,15
800,腻,v,pos,16
800,放在,v,pos,17
800,冰箱,n,pos,18
800,里,f,pos,19
800,冷藏,n,pos,20
800,过后,t,pos,21
800,口感,n,pos,22
800,更好,d,pos,23
800,刚好,d,pos,24
800,京东,ns,pos,25
800,活动,vn,pos,26
800,买,v,pos,27
800,箱,q,pos,28
800,回来,v,pos,29
800,先,d,pos,30
800,喝,vg,pos,31
800,会,v,pos,32
800,继续,v,pos,33
800,回购,v,pos,34
800,一款,m,pos,35
800,青,a,pos,36
800,柑,n,pos,37
800,普洱,ns,pos,38
800,东方,s,pos,39
800,树叶,n,pos,40
800,里,f,pos,41
800,喜欢,v,pos,42
800,口味,n,pos,43
803,农夫山泉,nz,pos,0
803,出,v,pos,1
803,新品,n,pos,2
803,青,a,pos,3
803,柑,n,pos,4
803,普洱,ns,pos,5
803,号称,v,pos,6
803,零,m,pos,7
803,卡路里,q,pos,8
803,道光,n,pos,9
803,三年,m,pos,10
803,普洱茶,n,pos,11
803,里面,f,pos,12
803,普洱茶,n,pos,13
803,喝,vg,pos,14
803,新,a,pos,15
803,会,v,pos,16
803,柑皮,n,pos,17
803,自然,d,pos,18
803,抽出,v,pos,19
803,无菌,n,pos,20
803,冷,a,pos,21
803,罐状,n,pos,22
803,工艺,n,pos,23
803,保留,v,pos,24
803,青,a,pos,25
803,柑,n,pos,26
803,普洱,ns,pos,27
803,色香味,n,pos,28
803,非常,d,pos,29
803,喜欢,v,pos,30
803,口味,n,pos,31
803,东方,s,pos,32
803,树叶,n,pos,33
803,觉得,v,pos,34
803,好喝,v,pos,35
803,清新,a,pos,36
803,解渴,v,pos,37
803,茶味,n,pos,38
804,东方,s,pos,0
804,树叶,n,pos,1
804,今年,t,pos,2
804,出,v,pos,3
804,新,n,pos,4
804,口味,n,pos,5
804,不错,a,pos,6
804,既有,c,pos,7
804,青柑,n,pos,8
804,清香,nr,pos,9
804,普洱茶,n,pos,10
804,醇香,nz,pos,11
804,喝下去,v,pos,12
804,一丝,m,pos,13
804,甘甜,nr,pos,14
804,太,d,pos,15
804,完美,a,pos,16
804,饭,n,pos,17
804,后来,t,pos,18
804,一瓶,m,pos,19
804,卡糖,nr,pos,20
804,负担,v,pos,21
806,好喝,v,pos,0
806,已经,d,pos,1
806,买,v,pos,2
806,几次,m,pos,3
806,每次,r,pos,4
806,喜欢,v,pos,5
806,喜欢,v,pos,6
806,口味,n,pos,7
806,活动,vn,pos,8
806,入手,v,pos,9
806,划算,v,pos,10
806,发货,n,pos,11
806,快,a,pos,12
806,包装,v,pos,13
806,非常,d,pos,14
806,不错,a,pos,15
806,全新,d,pos,16
806,体验,n,pos,17
806,赞赞,v,pos,18
806,赞,v,pos,19
807,以前,f,pos,0
807,基本,n,pos,1
807,没有,v,pos,2
807,认真,ad,pos,3
807,评价,n,pos,4
807,知道,v,pos,5
807,浪费,n,pos,6
807,积分,ad,pos,7
807,真的,d,pos,8
807,不错,a,pos,9
807,妥妥,a,pos,10
807,每次,r,pos,11
807,写,v,pos,12
807,一百多,m,pos,13
807,字,n,pos,14
807,第第次,m,pos,15
807,平台,n,pos,16
807,上买,v,pos,17
807,东西,ns,pos,18
807,棒棒,n,pos,19
807,棒,zg,pos,20
807,厉,a,pos,21
807,厉害,a,pos,22
807,东西,ns,pos,23
807,便宜,a,pos,24
807,质量,n,pos,25
807,物美价廉,l,pos,26
807,买,v,pos,27
807,放心,v,pos,28
807,开心,v,pos,29
807,感觉,n,pos,30
807,买,v,pos,31
807,上瘾,v,pos,32
807,买买,v,pos,33
807,买,v,pos,34
807,根本,a,pos,35
807,停不下来,v,pos,36
807,东西,ns,pos,37
807,品种,n,pos,38
807,特别,d,pos,39
807,全,a,pos,40
807,划算,v,pos,41
807,方便,a,pos,42
807,实惠,vn,pos,43
807,包装,v,pos,44
807,没有,v,pos,45
807,损坏,v,pos,46
807,会,v,pos,47
807,一直,d,pos,48
807,支持,v,pos,49
807,下去,t,pos,50
807,服务,vn,pos,51
807,懒,a,pos,52
807,不想,v,pos,53
807,每个,r,pos,54
807,产品,n,pos,55
807,写,v,pos,56
807,好评,v,pos,57
807,特地,n,pos,58
807,模仿,v,pos,59
807,一位,m,pos,60
807,网友,n,pos,61
807,写下,v,pos,62
807,模板,n,pos,63
807,产品,n,pos,64
807,无论是,c,pos,65
807,质量,n,pos,66
807,外形,n,pos,67
807,肯定,v,pos,68
807,喜欢,v,pos,69
807,喜欢,v,pos,70
807,收到,v,pos,71
807,东西,ns,pos,72
807,后会,n,pos,73
807,生气,n,pos,74
807,变成,v,pos,75
807,喋喋不休,i,pos,76
807,抱怨,v,pos,77
807,书,n,pos,78
807,自然,d,pos,79
807,可能,v,pos,80
807,撒,v,pos,81
807,好评,v,pos,82
807,写下,v,pos,83
807,询友,v,pos,84
807,一个,m,pos,85
807,参考,v,pos,86
807,商品,n,pos,87
807,值得,v,pos,88
807,购买,v,pos,89
807,发货,n,pos,90
807,超级,b,pos,91
807,快,a,pos,92
808,东西,ns,pos,0
808,想象,n,pos,1
808,中,f,pos,2
808,完美,a,pos,3
808,十分,m,pos,4
808,力,n,pos,5
808,值得,v,pos,6
808,入手,v,pos,7
808,口感,n,pos,8
808,原来,d,pos,9
808,配方,n,pos,10
808,京东,ns,pos,11
808,值得,v,pos,12
808,信赖,n,pos,13
808,能量,n,pos,14
808,能量,n,pos,15
808,喝,vg,pos,16
808,点,q,pos,17
808,太,d,pos,18
808,不太好,v,pos,19
808,不要,df,pos,20
808,水,n,pos,21
810,非常,d,pos,0
810,喜欢,v,pos,1
810,东方,s,pos,2
810,树叶,n,pos,3
810,这款,r,pos,4
810,清,a,pos,5
810,肝,n,pos,6
810,每天,r,pos,7
810,会,v,pos,8
810,喝,vg,pos,9
810,一箱,m,pos,10
810,一箱,m,pos,11
810,会,v,pos,12
810,带到,v,pos,13
810,单位,n,pos,14
810,一起,m,pos,15
810,喝,vg,pos,16
810,冰镇,n,pos,17
810,之后,f,pos,18
810,口感,n,pos,19
810,非常,d,pos,20
810,棒,a,pos,21
810,放在,v,pos,22
810,水壶,n,pos,23
810,里,f,pos,24
810,加热,v,pos,25
810,之后,f,pos,26
810,饮用,n,pos,27
810,整体,n,pos,28
810,东方,s,pos,29
810,树叶,n,pos,30
810,系列,q,pos,31
810,里头,f,pos,32
810,喜欢,v,pos,33
815,茶,n,pos,0
815,里面,f,pos,1
815,喜欢,v,pos,2
815,喝,vg,pos,3
815,口味,n,pos,4
815,普洱茶,n,pos,5
815,小青,nr,pos,6
815,柑,ng,pos,7
815,茶,n,pos,8
815,中,f,pos,9
815,王者,n,pos,10
815,普洱,ns,pos,11
815,甘,nr,pos,12
815,陈皮,nr,pos,13
815,甜味,n,pos,14
815,没想到,l,pos,15
815,制作,vn,pos,16
815,成,n,pos,17
815,饮料,n,pos,18
815,口感,n,pos,19
815,真的,d,pos,20
815,糖,n,pos,21
817,零糖,n,pos,0
817,零卡,n,pos,1
817,零脂,n,pos,2
817,零,vn,pos,3
817,香精,n,pos,4
817,零,m,pos,5
817,防腐剂,nz,pos,6
817,款,m,pos,7
817,饮料,n,pos,8
817,真是太,nr,pos,9
817,完美,a,pos,10
817,爱,v,pos,11
817,健身,v,pos,12
817,太,d,pos,13
817,适合,v,pos,14
817,爱,v,pos,15
821,东方,s,pos,0
821,树叶,n,pos,1
821,出新,v,pos,2
821,口味,n,pos,3
821,青,a,pos,4
821,柑,n,pos,5
821,普洱,ns,pos,6
821,听,v,pos,7
821,刺激,v,pos,8
821,真的,d,pos,9
821,蛮,d,pos,10
821,爱喝,nr,pos,11
821,东方,s,pos,12
821,树叶,n,pos,13
821,觉得,v,pos,14
821,好喝,v,pos,15
821,其实,d,pos,16
821,开瓶,n,pos,17
821,闻到,v,pos,18
821,一股,m,pos,19
821,淡淡的,z,pos,20
821,陈,nr,pos,21
821,皮,n,pos,22
821,金桔,nr,pos,23
821,味道,n,pos,24
821,入口,ns,pos,25
821,茶味,n,pos,26
821,里,f,pos,27
821,带,v,pos,28
821,一点,m,pos,29
821,青,a,pos,30
821,柑,n,pos,31
821,那种,r,pos,32
821,甜甜,a,pos,33
821,涩,a,pos,34
821,涩,a,pos,35
821,口感,n,pos,36
821,蛮,d,pos,37
821,喜欢,v,pos,38
821,冰,n,pos,39
821,一下,m,pos,40
821,感觉,n,pos,41
821,超级,b,pos,42
821,清爽,a,pos,43
821,凉凉的,z,pos,44
821,回味,v,pos,45
821,没有,v,pos,46
821,茶,n,pos,47
821,留在,v,pos,48
821,嘴里,s,pos,49
821,苦涩,a,pos,50
821,舒服,a,pos,51
821,顺滑,v,pos,52
821,感觉,n,pos,53
823,今年,t,pos,0
823,已经,d,pos,1
823,买,v,pos,2
823,很多,m,pos,3
823,箱,q,pos,4
823,老公,nr,pos,5
823,非常,d,pos,6
823,喜欢,v,pos,7
823,喝,vg,pos,8
823,味道,n,pos,9
823,带,v,pos,10
823,周围,f,pos,11
823,朋友,n,pos,12
823,喜欢,v,pos,13
823,喝,vg,pos,14
823,今后,t,pos,15
823,会,v,pos,16
823,购买,v,pos,17
824,终于,d,pos,0
824,收到,v,pos,1
824,货,n,pos,2
824,非常,d,pos,3
824,非常,d,pos,4
824,喜欢,v,pos,5
824,做工,v,pos,6
824,精致,a,pos,7
824,漂亮,a,pos,8
824,已经,d,pos,9
824,很多,m,pos,10
824,夸,v,pos,11
824,真的,d,pos,12
824,太,d,pos,13
824,开心,v,pos,14
824,已经,d,pos,15
824,他家,r,pos,16
824,忠实,a,pos,17
824,粉丝,n,pos,18
824,以后,f,pos,19
824,会,v,pos,20
824,继续,v,pos,21
824,买买,v,pos,22
824,买,v,pos,23
826,平时,t,pos,0
826,超市,v,pos,1
826,卖块,n,pos,2
826,每周日,i,pos,3
826,喝,vg,pos,4
826,一次,m,pos,5
826,京东,ns,pos,6
826,优惠券,n,pos,7
826,元京,ns,pos,8
826,豆,n,pos,9
826,价格,n,pos,10
826,多瓶,m,pos,11
826,合适,a,pos,12
826,不要,df,pos,13
826,不要,df,pos,14
826,好喝,v,pos,15
826,喜欢,v,pos,16
829,东方,s,pos,0
829,树叶,n,pos,1
829,青柑,n,pos,2
829,普洱,ns,pos,3
829,好喝,v,pos,4
829,一口气,i,pos,5
829,屯,v,pos,6
829,四箱,m,pos,7
829,家里人,nrt,pos,8
829,爱喝,nr,pos,9
829,多亏,d,pos,10
829,京东,ns,pos,11
829,快递,v,pos,12
829,师傅,nr,pos,13
829,送货上门,l,pos,14
829,辛苦,a,pos,15
829,京东,ns,pos,16
829,上买,v,pos,17
829,东西,ns,pos,18
829,图,n,pos,19
829,方便,a,pos,20
830,农夫山泉,nz,pos,0
830,品牌,n,pos,1
830,值得,v,pos,2
830,信赖,n,pos,3
830,质量,n,pos,4
830,保障,v,pos,5
830,青,a,pos,6
830,柑,n,pos,7
830,普洱茶,n,pos,8
830,口味,n,pos,9
830,特别,d,pos,10
830,喜欢,v,pos,11
830,喝,vg,pos,12
830,喝,vg,pos,13
830,起来,v,pos,14
830,不涩,a,pos,15
830,零,m,pos,16
830,能量,n,pos,17
830,吃饭,v,pos,18
830,喝,vg,pos,19
830,刮油,n,pos,20
830,非常,d,pos,21
831,家里,s,pos,0
831,果汁,n,pos,1
831,饮用水,n,pos,2
831,茶饮料,n,pos,3
831,基本上,n,pos,4
831,农夫山泉,nz,pos,5
831,喝,vg,pos,6
831,放心,v,pos,7
831,每一款,r,pos,8
831,非常,d,pos,9
831,好喝,v,pos,10
831,果汁,n,pos,11
831,里,f,pos,12
831,喜欢,v,pos,13
831,橙汁,n,pos,14
831,茶饮,n,pos,15
831,里,f,pos,16
831,喜欢,v,pos,17
831,东方,s,pos,18
831,树叶,n,pos,19
831,东方,s,pos,20
831,树叶,n,pos,21
831,一个,m,pos,22
831,口味,n,pos,23
831,喜欢,v,pos,24
835,非常,d,pos,0
835,好喝,v,pos,1
835,喝,vg,pos,2
835,很多,m,pos,3
835,回,v,pos,4
835,冰镇,n,pos,5
835,更佳,v,pos,6
835,现在,t,pos,7
835,认为,v,pos,8
835,东方,s,pos,9
835,树叶,n,pos,10
835,系列,q,pos,11
835,里边,f,pos,12
835,应该,v,pos,13
835,好喝,v,pos,14
835,一款,m,pos,15
835,非常适合,i,pos,16
835,夏天,t,pos,17
835,引用,v,pos,18
835,送货,v,pos,19
835,很快,d,pos,20
836,确认,v,pos,0
836,正品,n,pos,1
836,非常,d,pos,2
836,好喝,v,pos,3
836,口感,n,pos,4
836,包装,v,pos,5
836,没有,v,pos,6
836,问题,n,pos,7
836,速度,n,pos,8
836,飞快,v,pos,9
836,小朋友,n,pos,10
836,喜欢,v,pos,11
836,希望,v,pos,12
836,京东,ns,pos,13
836,越来越,d,pos,14
836,搞,v,pos,15
836,活动,vn,pos,16
836,便宜,a,pos,17
836,点,m,pos,18
836,后面,f,pos,19
836,继续,v,pos,20
836,买,v,pos,21
836,好评,v,pos,22
839,喜欢,v,pos,0
839,喝,vg,pos,1
839,农夫山泉,nz,pos,2
839,东方,s,pos,3
839,茶,n,pos,4
839,树叶,n,pos,5
839,口味,n,pos,6
839,喜欢,v,pos,7
839,喝,vg,pos,8
839,青,a,pos,9
839,柑,n,pos,10
839,普洱,ns,pos,11
839,味道,n,pos,12
839,喜欢,v,pos,13
839,口味,n,pos,14
839,个人,n,pos,15
839,比较,d,pos,16
839,喜欢,v,pos,17
839,喝茶,v,pos,18
839,比较,d,pos,19
839,方便,a,pos,20
839,满意,v,pos,21
840,口感,n,pos,0
840,无糖,n,pos,1
840,配方,n,pos,2
840,纯正,d,pos,3
840,疫情,n,pos,4
840,时,n,pos,5
840,难,a,pos,6
840,买,v,pos,7
840,买到,v,pos,8
840,无论如何,l,pos,9
840,好评,v,pos,10
841,热,a,pos,0
841,天,n,pos,1
841,小哥,n,pos,2
841,直接,ad,pos,3
841,送到,v,pos,4
841,门口,s,pos,5
841,真的,d,pos,6
841,感谢,v,pos,7
841,夏天,t,pos,8
841,高温,n,pos,9
841,家里,s,pos,10
841,要备,v,pos,11
841,点,m,pos,12
841,饮料,n,pos,13
841,及时,c,pos,14
841,补水,n,pos,15
841,味道,n,pos,16
841,非常,d,pos,17
841,健康,a,pos,18
841,喝,vg,pos,19
841,完全,ad,pos,20
841,没,v,pos,21
841,心里,s,pos,22
841,负担,v,pos,23
846,终于,d,pos,0
846,买,v,pos,1
846,满意,v,pos,2
846,商品,n,pos,3
846,超出,v,pos,4
846,期望,v,pos,5
846,非常,d,pos,6
846,喜欢,v,pos,7
846,身边,s,pos,8
846,问,v,pos,9
846,链接,n,pos,10
846,非常,d,pos,11
846,质量,n,pos,12
846,实体店,n,pos,13
846,颜色,n,pos,14
846,正,d,pos,15
846,喜欢,v,pos,16
846,属于,v,pos,17
846,便宜,a,pos,18
846,无脑,n,pos,19
846,买,v,pos,20
846,就行了,l,pos,21
846,味道,n,pos,22
846,合不,l,pos,23
846,合适,a,pos,24
846,因人而异,i,pos,25
846,喜欢,v,pos,26
846,味道,n,pos,27
849,非常,d,pos,0
849,好喝,v,pos,1
849,清爽,a,pos,2
849,基本,n,pos,3
849,家里,s,pos,4
849,夏季,t,pos,5
849,冰箱,n,pos,6
849,必备品,n,pos,7
849,出门,v,pos,8
849,携带,v,pos,9
849,方便,a,pos,10
849,解渴,v,pos,11
849,物流,n,pos,12
849,及时,c,pos,13
849,送货上门,l,pos,14
849,快递,v,pos,15
849,破损,v,pos,16
849,喜欢,v,pos,17
849,朋友,n,pos,18
849,入手,v,pos,19
850,已经,d,pos,0
850,第一次,m,pos,1
850,买,v,pos,2
850,不论是,c,pos,3
850,家里,s,pos,4
850,大人,n,pos,5
850,孩子,n,pos,6
850,喜欢,v,pos,7
850,满足,v,pos,8
850,饮料,n,pos,9
850,心理,n,pos,10
850,需求,v,pos,11
850,得到,v,pos,12
850,最大,a,pos,13
850,限度,n,pos,14
850,味蕾,n,pos,15
850,满足,v,pos,16
850,不错,a,pos,17
852,买,v,pos,0
852,特别,d,pos,1
852,多次,m,pos,2
852,每次,r,pos,3
852,非常,d,pos,4
852,送货,v,pos,5
852,速度,n,pos,6
852,挺快,v,pos,7
852,味道,n,pos,8
852,一如既往,i,pos,9
852,建议,n,pos,10
852,试试,vn,pos,11
852,觉得,v,pos,12
852,最好,a,pos,13
852,茶饮料,n,pos,14
852,非常,d,pos,15
853,一直,d,pos,0
853,喜欢,v,pos,1
853,喝,vg,pos,2
853,东方,s,pos,3
853,树叶,n,pos,4
853,身体,n,pos,5
853,问题,n,pos,6
853,不能,v,pos,7
853,喝,vg,pos,8
853,甜,a,pos,9
853,其实,d,pos,10
853,东方,s,pos,11
853,树叶,n,pos,12
853,刚,d,pos,13
853,称为,v,pos,14
853,黑暗,z,pos,15
853,饮料,n,pos,16
853,几年,m,pos,17
853,健康,a,pos,18
853,意识,n,pos,19
853,越来越重,i,pos,20
853,知道,v,pos,21
853,无糖,n,pos,22
853,好处,d,pos,23
853,喝,vg,pos,24
853,茉莉花茶,n,pos,25
853,清淡,a,pos,26
853,味道,n,pos,27
853,好喝,v,pos,28
853,普洱,ns,pos,29
853,刚,d,pos,30
853,出,v,pos,31
853,好喝,v,pos,32
853,会,v,pos,33
853,回购,v,pos,34
854,香,ns,pos,0
854,希望,v,pos,1
854,将来,t,pos,2
854,出,v,pos,3
854,糯米,n,pos,4
854,普洱,ns,pos,5
854,真的,d,pos,6
854,太,d,pos,7
854,包装,v,pos,8
854,精美,a,pos,9
854,宝贝,nr,pos,10
854,特别,d,pos,11
854,好喝,v,pos,12
854,商家,n,pos,13
854,特别,d,pos,14
854,问题,n,pos,15
854,及时处理,i,pos,16
854,确实,ad,pos,17
854,一次,m,pos,18
854,相当,d,pos,19
854,满意,v,pos,20
854,网购,n,pos,21
854,会,v,pos,22
854,再来,v,pos,23
856,口感,n,pos,0
856,不错,a,pos,1
856,挺,d,pos,2
856,包装,v,pos,3
856,很好,a,pos,4
856,挺,d,pos,5
856,买,v,pos,6
856,多次,m,pos,7
856,家里人,nrt,pos,8
856,爱喝,nr,pos,9
856,家里人,nrt,pos,10
856,买,v,pos,11
856,下单,n,pos,12
856,品牌,n,pos,13
856,值得,v,pos,14
856,信赖,n,pos,15
857,东方,s,pos,0
857,树叶,n,pos,1
857,出,v,pos,2
857,新品,n,pos,3
857,单,d,pos,4
857,喝,vg,pos,5
857,喜欢,v,pos,6
857,后来,t,pos,7
857,解锁,v,pos,8
