index_content,word,nature,content_type,index_word
1928,常备,n,pos,1
1928,几乎,d,pos,2
1928,天天,t,pos,3
1928,喝,vg,pos,4
1928,东方,s,pos,5
1928,树叶,n,pos,6
1928,算是,v,pos,7
1928,喝过,v,pos,8
1928,好喝,v,pos,9
1928,饮料,n,pos,10
1928,前提,n,pos,11
1928,最好,a,pos,12
1928,凉,v,pos,13
1928,热,a,pos,14
1928,温度,n,pos,15
1928,真的,d,pos,16
1928,不好,d,pos,17
1928,形容,n,pos,18
1928,凉,v,pos,19
1928,带,v,pos,20
1928,甘甜,nr,pos,21
1928,味,n,pos,22
1928,十分,m,pos,23
1928,好喝,v,pos,24
1949,回购,v,pos,0
1949,百回,m,pos,1
1949,好喝,v,pos,2
1949,好喝,v,pos,3
1949,好喝,v,pos,4
1949,好喝,v,pos,5
1949,甜,a,pos,6
1949,太贵,nr,pos,7
1949,希望,v,pos,8
1949,顿,q,pos,9
1949,多多,m,pos,10
1949,优惠,vn,pos,11
1949,会,v,pos,12
1949,继续,v,pos,13
1949,吞,v,pos,14
1949,每次,r,pos,15
1949,几箱,m,pos,16
1949,几箱,m,pos,17
1949,买,v,pos,18
1949,夏天,t,pos,19
1949,必备,v,pos,20
1949,一点,m,pos,21
1949,甜,a,pos,22
1949,喝,vg,pos,23
1949,方便,a,pos,24
1949,卫生,an,pos,25
1949,特别,d,pos,26
1949,高,a,pos,27
1949,非常,d,pos,28
1949,不错,a,pos,29
1949,很好,d,pos,30
1949,很好,a,pos,31
1949,钢,n,pos,32
1949,好好,d,pos,33
1949,好喝,v,pos,34
1949,咔,o,pos,35
1949,咔,o,pos,36
1989,已经,d,pos,0
1989,第二次,m,pos,1
1989,购买,v,pos,2
1989,买,v,pos,3
1989,绿茶,n,pos,4
1989,性价比,n,pos,5
1989,高,a,pos,6
1989,便利店,n,pos,7
1989,买,v,pos,8
1989,划算,v,pos,9
1989,太,d,pos,10
1989,楼下,s,pos,11
1989,便利店,n,pos,12
1989,五块,m,pos,13
1989,钱,n,pos,14
1989,一瓶,m,pos,15
1989,适合,v,pos,16
1989,懒人,n,pos,17
1989,喝,vg,pos,18
1989,热量,n,pos,19
1989,低,a,pos,20
1989,减肥,v,pos,21
1989,饮料,n,pos,22
2113,东方,s,pos,0
2113,树叶,n,pos,1
2113,口碑,n,pos,2
2113,一直,d,pos,3
2113,不错,a,pos,4
2113,价格,n,pos,5
2113,真的,d,pos,6
2113,贵,a,pos,7
2113,幸亏,d,pos,8
2113,京东,ns,pos,9
2113,打折,v,pos,10
2113,活动,vn,pos,11
2113,价格,n,pos,12
2113,算下来,l,pos,13
2113,确实,ad,pos,14
2113,划算,v,pos,15
2113,很多,m,pos,16
2113,买,v,pos,17
2113,两,m,pos,18
2113,大箱,n,pos,19
2113,喝,vg,pos,20
2113,久,a,pos,21
2113,冰箱,n,pos,22
2113,放一放,l,pos,23
2113,冰镇,n,pos,24
2113,更好,d,pos,25
2113,喝,vg,pos,26
2135,挺,d,pos,0
2135,价格,n,pos,1
2135,适中,v,pos,2
2135,质量,n,pos,3
2135,看着,v,pos,4
2135,不错,a,pos,5
2135,价格,n,pos,6
2135,实惠,vn,pos,7
2135,质量,n,pos,8
2135,杠杠,n,pos,9
2135,非常,d,pos,10
2135,一次,m,pos,11
2135,购物,n,pos,12
2135,下次,t,pos,13
2135,性价比,n,pos,14
2135,高,a,pos,15
2135,喜欢,v,pos,16
2135,下次,t,pos,17
2135,会,v,pos,18
2135,光临,v,pos,19
2135,价格,n,pos,20
2135,实惠,vn,pos,21
2135,性价比,n,pos,22
2135,高,a,pos,23
2135,算是,v,pos,24
2135,平价,n,pos,25
2135,物,n,pos,26
2135,会,v,pos,27
2135,回购,v,pos,28
2148,老公,nr,pos,0
2148,爱喝,nr,pos,1
2148,白开水,nr,pos,2
2148,爱喝,nr,pos,3
2148,饮料,n,pos,4
2148,之前,f,pos,5
2148,买,v,pos,6
2148,饮料,n,pos,7
2148,太,d,pos,8
2148,甜,a,pos,9
2148,身体,n,pos,10
2148,不好,d,pos,11
2148,会,v,pos,12
2148,买,v,pos,13
2148,东方,s,pos,14
2148,树叶,n,pos,15
2148,不会,v,pos,16
2148,甜,a,pos,17
2148,健康,a,pos,18
2148,饮品,n,pos,19
2148,会,v,pos,20
2148,继续,v,pos,21
2148,回购,v,pos,22
2148,美味,nz,pos,23
2148,健康,a,pos,24
2179,口感,n,pos,0
2179,产品质量,n,pos,1
2179,不错,a,pos,2
2179,农夫山泉,nz,pos,3
2179,出品,n,pos,4
2179,品质,n,pos,5
2179,相当,d,pos,6
2179,过瘾,n,pos,7
2179,口感,n,pos,8
2179,相当,d,pos,9
2179,主要,b,pos,10
2179,茶,n,pos,11
2179,香味,n,pos,12
2179,相当,d,pos,13
2179,浓,n,pos,14
2179,营养成分,l,pos,15
2179,款,m,pos,16
2179,产品,n,pos,17
2179,没有,v,pos,18
2179,营养成分,l,pos,19
2179,能量,n,pos,20
2179,蛋白质,n,pos,21
2179,脂肪,n,pos,22
2179,碳水化合物,n,pos,23
2179,糖,n,pos,24
2179,全部都是,n,pos,25
2179,一个,m,pos,26
2179,茶多酚,nz,pos,27
2179,含量,n,pos,28
2179,相当,d,pos,29
2179,高,n,pos,30
2179,能量,n,pos,31
2179,能量,n,pos,32
2192,第一次,m,pos,0
2192,京东,ns,pos,1
2192,商城,ns,pos,2
2192,购买,v,pos,3
2192,饮料,n,pos,4
2192,超市,v,pos,5
2192,便宜,a,pos,6
2192,主播,vn,pos,7
2192,直播,vn,pos,8
2192,贵,a,pos,9
2192,一点,m,pos,10
2192,不敢,d,pos,11
2192,买,v,pos,12
2192,乱七八糟,i,pos,13
2192,主播,vn,pos,14
2192,东西,ns,pos,15
2192,特别,d,pos,16
2192,吃,v,pos,17
2192,相信,v,pos,18
2192,京东,ns,pos,19
2192,商城,ns,pos,20
2192,品质,n,pos,21
2192,保证,v,pos,22
2252,哈哈哈,o,pos,0
2252,东方,s,pos,1
2252,树皮,n,pos,2
2252,春天,t,pos,3
2252,真,d,pos,4
2252,好喝,v,pos,5
2252,越,d,pos,6
2252,喝,vg,pos,7
2252,越,d,pos,8
2252,好喝,v,pos,9
2252,放,v,pos,10
2252,冰箱,n,pos,11
2252,里,f,pos,12
2252,夏天,t,pos,13
2252,解暑,v,pos,14
2252,解渴,v,pos,15
2252,真是,d,pos,16
2252,一绝,v,pos,17
2252,糖,n,pos,18
2252,负担,v,pos,19
2252,方便,a,pos,20
2252,喝,vg,pos,21
2252,品质,n,pos,22
2252,稳定,a,pos,23
2252,特别,d,pos,24
2252,高,a,pos,25
2252,特别,d,pos,26
2268,一次性,d,pos,0
2268,四种,m,pos,1
2268,口味,n,pos,2
2268,集,q,pos,3
2268,全,n,pos,4
2268,乌龙,nr,pos,5
2268,厚德载物,i,pos,6
2268,东方,s,pos,7
2268,树叶,n,pos,8
2268,包装,v,pos,9
2268,用心,n,pos,10
2268,程度,n,pos,11
2268,高,a,pos,12
2268,瓶身,n,pos,13
2268,设计,vn,pos,14
2268,用心,n,pos,15
2268,举,v,pos,16
2268,零,m,pos,17
2268,脂肪,n,pos,18
2268,零,m,pos,19
2268,卡路里,q,pos,20
2268,夏天,t,pos,21
2268,热爱,a,pos,22
2268,健身运动,l,pos,23
2268,绝对,d,pos,24
2268,福音,n,pos,25
2271,第一次,m,pos,0
2271,度假,v,pos,1
2271,地方,n,pos,2
2271,使用,v,pos,3
2271,网购,n,pos,4
2271,度假,v,pos,5
2271,少带,n,pos,6
2271,很多,m,pos,7
2271,东西,ns,pos,8
2271,水,n,pos,9
2271,吃,v,pos,10
2271,方便,a,pos,11
2271,完,v,pos,12
2271,扔,v,pos,13
2271,真没想到,l,pos,14
2271,京东,ns,pos,15
2271,服务,vn,pos,16
2271,能够,v,pos,17
2271,送到,v,pos,18
2271,酒店,n,pos,19
2271,门口,s,pos,20
2271,看到,v,pos,21
2271,酒店,n,pos,22
2271,里面,f,pos,23
2271,很多,m,pos,24
2271,客人,n,pos,25
2271,采用,v,pos,26
2271,这种,r,pos,27
2271,方式,n,pos,28
2271,网购,v,pos,29
2271,买,v,pos,30
2271,东方,s,pos,31
2271,树叶,n,pos,32
2271,乌龙茶,nr,pos,33
2271,酒店,n,pos,34
2271,里,f,pos,35
2271,矿泉水,n,pos,36
2271,乌龙茶,nr,pos,37
2271,稍微,d,pos,38
2271,增加,v,pos,39
2271,一点,m,pos,40
2271,口味,n,pos,41
2271,农夫山泉,nz,pos,42
2271,东方,s,pos,43
2271,树叶,n,pos,44
2271,口味,n,pos,45
2271,蛮好,a,pos,46
2271,价格,n,pos,47
2271,比较,d,pos,48
2271,高,a,pos,49
2283,款,m,pos,0
2283,乌龙茶,nr,pos,1
2283,茶饮料,n,pos,2
2283,清爽,a,pos,3
2283,中,f,pos,4
2283,明显,a,pos,5
2283,乌龙茶,nr,pos,6
2283,味道,n,pos,7
2283,尤其,d,pos,8
2283,运动,vn,pos,9
2283,过后,t,pos,10
2283,渴,a,pos,11
2283,时,ng,pos,12
2283,喝,vg,pos,13
2283,更爽,a,pos,14
2283,更,d,pos,15
2283,解渴,v,pos,16
2283,口感,n,pos,17
2283,好喝,v,pos,18
2283,茶多酚,nz,pos,19
2283,含量,n,pos,20
2283,高,a,pos,21
2283,营养,n,pos,22
2283,一款,m,pos,23
2283,茶饮料,n,pos,24
2283,能量,n,pos,25
2283,满满,v,pos,26
2283,爱,v,pos,27
2283,爱,v,pos,28
2283,一次,m,pos,29
2283,买,v,pos,30
2283,箱,q,pos,31
2283,放到,v,pos,32
2283,冰箱,n,pos,33
2283,冷藏,n,pos,34
2283,慢慢,d,pos,35
2283,享受,v,pos,36
2283,快递,v,pos,37
2283,超快,v,pos,38
2283,上午,t,pos,39
2283,下单,n,pos,40
2283,当天,t,pos,41
2283,送到,v,pos,42
2283,送货上门,l,pos,43
2365,喝过,v,pos,0
2365,好喝,v,pos,1
2365,茶饮料,n,pos,2
2365,茶香,n,pos,3
2365,四溢,v,pos,4
2365,回味无穷,i,pos,5
2365,入口,ns,pos,6
2365,有种,r,pos,7
2365,琼浆玉液,i,pos,8
2365,口感,n,pos,9
2365,喝,vg,pos,10
2365,款,n,pos,11
2365,茶,n,pos,12
2365,饮,v,pos,13
2365,已经,d,pos,14
2365,无法,n,pos,15
2365,接受,v,pos,16
2365,饮料,n,pos,17
2365,超市,v,pos,18
2365,价格,n,pos,19
2365,贵,a,pos,20
2365,京东,ns,pos,21
2365,自营,vn,pos,22
2365,搞,v,pos,23
2365,活动,vn,pos,24
2365,实惠,vn,pos,25
2365,果断,d,pos,26
2365,囤,v,pos,27
2365,几箱,m,pos,28
2365,慢慢,d,pos,29
2365,喝,vg,pos,30
2365,特别,d,pos,31
2365,推荐,v,pos,32
2365,乌龙茶,nr,pos,33
2365,红茶,nr,pos,34
2365,茶香,n,pos,35
2365,味道,n,pos,36
2365,特别,d,pos,37
2365,陶醉,nr,pos,38
2404,口味,n,pos,0
2404,不错,a,pos,1
2404,清淡,a,pos,2
2404,茶香,n,pos,3
2404,带,v,pos,4
2404,一点点,m,pos,5
2404,甘甜,nr,pos,6
2404,味道,n,pos,7
2404,喝,vg,pos,8
2404,不腻,a,pos,9
2404,不会,v,pos,10
2404,摄入,v,pos,11
2404,糖分,n,pos,12
2404,太,d,pos,13
2404,高,a,pos,14
2404,浓缩,v,pos,15
2404,果汁,n,pos,16
2404,兑,v,pos,17
2404,一起,m,pos,18
2404,喝,vg,pos,19
2404,味道,n,pos,20
2404,活动,vn,pos,21
2404,买,v,pos,22
2404,价格便宜,n,pos,23
2411,农夫山泉,nz,pos,0
2411,这款,r,pos,1
2411,东方,s,pos,2
2411,树叶,n,pos,3
2411,出品,n,pos,4
2411,一直,d,pos,5
2411,喝,vg,pos,6
2411,零,m,pos,7
2411,卡路里,q,pos,8
2411,淡淡的,z,pos,9
2411,茶叶,n,pos,10
2411,香味,n,pos,11
2411,非常,d,pos,12
2411,不错,a,pos,13
2411,已经,d,pos,14
2411,爱,v,pos,15
2411,这种,r,pos,16
2411,口感,n,pos,17
2411,营养成分,l,pos,18
2411,特别,d,pos,19
2411,健身,v,pos,20
2411,减肥,v,pos,21
2411,人士,n,pos,22
2411,来讲,v,pos,23
2411,非常,d,pos,24
2411,友好,a,pos,25
2411,能量,n,pos,26
2411,高,a,pos,27
2411,一款,m,pos,28
2411,非常,d,pos,29
2411,清油,n,pos,30
2411,解腻,a,pos,31
2411,饮品,n,pos,32
2411,健康,a,pos,33
2411,饮品,n,pos,34
2411,京东,ns,pos,35
2411,送货,v,pos,36
2411,非常,d,pos,37
2411,快,a,pos,38
2447,夏日,t,pos,0
2447,必备,v,pos,1
2447,每天,r,pos,2
2447,上班,v,pos,3
2447,喝,vg,pos,4
2447,一瓶,m,pos,5
2447,方便快捷,z,pos,6
2447,好喝,v,pos,7
2447,贵,a,pos,8
2447,早上,t,pos,9
2447,喝,vg,pos,10
2447,一瓶,m,pos,11
2447,神清气爽,i,pos,12
2447,乌龙茶,nr,pos,13
2447,口感,n,pos,14
2447,非常,d,pos,15
2447,棒,zg,pos,16
2447,有时候,l,pos,17
2447,吃,v,pos,18
2447,比较,d,pos,19
2447,重,a,pos,20
2447,口味,n,pos,21
2447,东西,ns,pos,22
2447,一瓶,m,pos,23
2447,解,v,pos,24
2447,腻,v,pos,25
2493,再次,d,pos,0
2493,回购,v,pos,1
2493,上次,t,pos,2
2493,购买,v,pos,3
2493,东方,s,pos,4
2493,树叶,n,pos,5
2493,茉莉花茶,n,pos,6
2493,买,v,pos,7
2493,乌龙茶,nr,pos,8
2493,尝,v,pos,9
2493,一下,m,pos,10
2493,好喝,v,pos,11
2493,整体,n,pos,12
2493,价格,n,pos,13
2493,不算,v,pos,14
2493,贵,a,pos,15
2493,卡路里,q,pos,16
2493,身体,n,pos,17
2493,负荷,n,pos,18
2493,已经,d,pos,19
2493,考虑,v,pos,20
2493,长期,d,pos,21
2493,打卡,v,pos,22
2493,购买,v,pos,23
2552,分不清楚,l,pos,0
2552,购买,v,pos,1
2552,次,m,pos,2
2552,口感,n,pos,3
2552,没有,v,pos,4
2552,浓郁,a,pos,5
2552,味道,n,pos,6
2552,营养成分,l,pos,7
2552,高,a,pos,8
2552,主要,b,pos,9
2552,没有,v,pos,10
2552,热量,n,pos,11
2552,天天,t,pos,12
2552,囤货,v,pos,13
2553,不得不,d,pos,0
2553,说,v,pos,1
2553,茶,n,pos,2
2553,味道,n,pos,3
2553,甘甜,nr,pos,4
2553,回甘,v,pos,5
2553,香味,n,pos,6
2553,高,a,pos,7
2553,茶叶,n,pos,8
2553,品质,n,pos,9
2553,不错,a,pos,10
2553,东方,s,pos,11
2553,树叶,n,pos,12
2553,里,f,pos,13
2553,觉得,v,pos,14
2553,味道,n,pos,15
2553,最好,a,pos,16
2553,囤,v,pos,17
2553,一箱,m,pos,18
2553,放,v,pos,19
2553,冰箱,n,pos,20
2553,冰冰凉凉,z,pos,21
2553,好喝,v,pos,22
2568,口感,n,pos,0
2568,口感,n,pos,1
2568,甘甜,nr,pos,2
2568,茶,n,pos,3
2568,味道,n,pos,4
2568,新鲜感,n,pos,5
2568,强,a,pos,6
2568,营养成分,l,pos,7
2568,营养,n,pos,8
2568,不好,d,pos,9
2568,说,v,pos,10
2568,没有,v,pos,11
2568,检测,vn,pos,12
2568,仪器,n,pos,13
2568,味道,n,pos,14
2568,营养,n,pos,15
2568,不会,v,pos,16
2568,差,a,pos,17
2568,哈哈哈,o,pos,18
2568,能量,n,pos,19
2568,没有,v,pos,20
2568,能量,n,pos,21
2568,噢,e,pos,22
2568,糖尿病,n,pos,23
2568,患者,n,pos,24
2568,服用,vn,pos,25
2574,喝,vg,pos,0
2574,七八年,m,pos,1
2574,一如,c,pos,2
2574,继往,v,pos,3
2574,品质,n,pos,4
2574,口感,n,pos,5
2574,价钱,n,pos,6
2574,越来越,d,pos,7
2574,高,a,pos,8
2574,京东,ns,pos,9
2574,永远,d,pos,10
2574,超市,v,pos,11
2574,卖,v,pos,12
2574,便宜,a,pos,13
2574,送货上门,l,pos,14
2598,农夫山泉,nz,pos,0
2598,这款,r,pos,1
2598,乌龙茶,nr,pos,2
2598,味道,n,pos,3
2598,清香,nr,pos,4
2598,清淡,a,pos,5
2598,没有,v,pos,6
2598,糖份,n,pos,7
2598,女儿,n,pos,8
2598,减肥,v,pos,9
2598,健身,v,pos,10
2598,路上,s,pos,11
2598,好伴侣,n,pos,12
2598,一直,d,pos,13
2598,钟情,n,pos,14
2598,说,v,pos,15
2598,喝,vg,pos,16
2598,一瓶,m,pos,17
2598,提神醒脑,l,pos,18
2598,原来,d,pos,19
2598,一直,d,pos,20
2598,实体店,n,pos,21
2598,买,v,pos,22
2598,价格,n,pos,23
2598,贵,a,pos,24
2598,每天,r,pos,25
2598,一瓶,m,pos,26
2598,一月,m,pos,27
2598,下来,t,pos,28
2598,不小,a,pos,29
2598,开支,v,pos,30
2598,碰到,v,pos,31
2598,京东,ns,pos,32
2598,做,v,pos,33
2598,活动,vn,pos,34
2598,果断,d,pos,35
2598,买,v,pos,36
2598,二箱,m,pos,37
2598,希望,v,pos,38
2598,以后,f,pos,39
2598,活动,vn,pos,40
2598,多多,m,pos,41
2623,喝过,v,pos,0
2623,茶饮料,n,pos,1
2623,里,f,pos,2
2623,接近,v,pos,3
2623,真实,d,pos,4
2623,茶叶,n,pos,5
2623,口感,n,pos,6
2623,价格,n,pos,7
2623,有所,n,pos,8
2623,体现,v,pos,9
2623,茶饮料,n,pos,10
2623,相对来说,l,pos,11
2623,贵,a,pos,12
2623,丢,v,pos,13
2623,丢,v,pos,14
2623,减肥,v,pos,15
2623,白开水,nr,pos,16
2623,喝,vg,pos,17
2623,无味,d,pos,18
2623,喝,vg,pos,19
2623,没有,v,pos,20
2623,糖分,n,pos,21
2623,低,a,pos,22
2623,卡路里,q,pos,23
2623,水,n,pos,24
2623,款,n,pos,25
2623,苏打水,nr,pos,26
2623,不错,a,pos,27
2623,无限,v,pos,28
2623,回购,v,pos,29
2623,出门时,l,pos,30
2623,带,v,pos,31
2623,几瓶,m,pos,32
2623,使劲儿,n,pos,33
2623,喝水,v,pos,34
2623,非常,d,pos,35
2636,不得不,d,pos,0
2636,说,v,pos,1
2636,饮料,n,pos,2
2636,好喝,v,pos,3
2636,没有,v,pos,4
2636,饮料,n,pos,5
2636,齁,yg,pos,6
2636,甜,a,pos,7
2636,味道,n,pos,8
2636,磕完,v,pos,9
2636,以后,f,pos,10
2636,嘴里,s,pos,11
2636,非常,d,pos,12
2636,清爽,a,pos,13
2636,饮料,n,pos,14
2636,喝,vg,pos,15
2636,起来,v,pos,16
2636,很甜,a,pos,17
2636,喝完,v,pos,18
2636,之后,f,pos,19
2636,黏糊糊,n,pos,20
2636,感觉,n,pos,21
2636,不好,d,pos,22
2636,应该,v,pos,23
2636,纯正,d,pos,24
2636,茶叶,n,pos,25
2636,泡,v,pos,26
2636,口感,n,pos,27
2636,不涩,a,pos,28
2783,已经,d,pos,0
2783,记得,v,pos,1
2783,买,v,pos,2
2783,箱,q,pos,3
2783,东方,s,pos,4
2783,树叶,n,pos,5
2783,认为,v,pos,6
2783,东方,s,pos,7
2783,树叶,n,pos,8
2783,茶饮料,n,pos,9
2783,里,f,pos,10
2783,棒,a,pos,11
2783,一款,m,pos,12
2783,味道,n,pos,13
2783,口感,n,pos,14
2783,不错,a,pos,15
2783,东方,s,pos,16
2783,树叶,n,pos,17
2783,工艺,n,pos,18
2783,比较复杂,l,pos,19
2783,最大,a,pos,20
2783,程度,n,pos,21
2783,保留,v,pos,22
2783,茶,n,pos,23
2783,口感,n,pos,24
2783,茶,n,pos,25
2783,里面,f,pos,26
2783,不好,d,pos,27
2783,成分,n,pos,28
2783,挺,d,pos,29
2783,适合,v,pos,30
2783,长时间,l,pos,31
2783,饮用,n,pos,32
2783,尤其,d,pos,33
2783,夏天,t,pos,34
2783,放,v,pos,35
2783,冰箱,n,pos,36
2783,里,f,pos,37
2783,冷藏,n,pos,38
2783,一下,m,pos,39
2783,喝,vg,pos,40
2783,口感,n,pos,41
2783,更好,d,pos,42
2796,全家人,n,pos,0
2796,超,v,pos,1
2796,喜爱,v,pos,2
2796,茶饮料,n,pos,3
2796,逢,zg,pos,4
2796,特价,n,pos,5
2796,必,d,pos,6
2796,囤货,v,pos,7
2796,日常,d,pos,8
2796,饮,n,pos,9
2796,用品,n,pos,10
2796,打游戏,l,pos,11
2796,发呆,v,pos,12
2796,工作,vn,pos,13
2796,看电视,v,pos,14
2796,朋友,n,pos,15
2796,做客,n,pos,16
2796,外出,v,pos,17
2796,必备,v,pos,18
2796,东方,s,pos,19
2796,树叶,n,pos,20
2796,真的,d,pos,21
2796,贵,a,pos,22
2796,很早,d,pos,23
2796,之前,f,pos,24
2796,贵,a,pos,25
2796,一倍,m,pos,26
2796,价位,n,pos,27
2796,口感,n,pos,28
2796,营养成分,l,pos,29
2796,茶多酚,nz,pos,30
2796,能量,n,pos,31
2806,一直,d,pos,0
2806,买,v,pos,1
2806,牌子,n,pos,2
2806,性价比,n,pos,3
2806,高,a,pos,4
2806,外面,f,pos,5
2806,便宜,a,pos,6
2806,很多,m,pos,7
2806,划算,v,pos,8
2806,口感,n,pos,9
2806,甘甜,nr,pos,10
2806,推荐,v,pos,11
2806,购买,v,pos,12
2806,非常,d,pos,13
2806,不错,a,pos,14
2806,活动,vn,pos,15
2806,价,n,pos,16
2806,力,n,pos,17
2806,推荐,v,pos,18
2806,推荐,v,pos,19
2826,东方,s,pos,0
2826,树叶,n,pos,1
2826,出品,n,pos,2
2826,乌龙茶,nr,pos,3
2826,喝喝,v,pos,4
2826,口感,n,pos,5
2826,茶味,n,pos,6
2826,感觉,n,pos,7
2826,很浓,l,pos,8
2826,真是,d,pos,9
2826,原液,n,pos,10
2826,茶液,n,pos,11
2826,适合,v,pos,12
2826,解,v,pos,13
2826,口渴,n,pos,14
2826,牛饮,n,pos,15
2826,适合,v,pos,16
2826,下午茶,n,pos,17
2826,慢,a,pos,18
2826,饮,n,pos,19
2826,适合,v,pos,20
2826,外出,v,pos,21
2826,携带,v,pos,22
2826,适合,v,pos,23
2826,独自,d,pos,24
2826,品品,n,pos,25
2826,不可,v,pos,26
2826,缺少,v,pos,27
2826,茶伴,n,pos,28
2868,货,n,pos,0
2868,收到,v,pos,1
2868,拆开,v,pos,2
2868,质量,n,pos,3
2868,东西,ns,pos,4
2868,官网,n,pos,5
2868,买,v,pos,6
2868,没,v,pos,7
2868,区别,n,pos,8
2868,里面,f,pos,9
2868,查中,nrt,pos,10
2868,含糖,n,pos,11
2868,饮料,n,pos,12
2868,维多,nrt,pos,13
2868,喝,vg,pos,14
2868,起来,v,pos,15
2868,顺口,n,pos,16
2868,肥胖,a,pos,17
2868,饮料,n,pos,18
2868,瓶子,n,pos,19
2868,包装,v,pos,20
2868,很漂亮,n,pos,21
2868,茶色,n,pos,22
2868,很漂亮,n,pos,23
2868,喝,vg,pos,24
2868,起来,v,pos,25
2868,更,d,pos,26
2868,停不下来,v,pos,27
2868,现在,t,pos,28
2868,搞,v,pos,29
2868,养生,v,pos,30
2868,壶,q,pos,31
2868,每天,r,pos,32
2868,泡,v,pos,33
2868,完,v,pos,34
2868,茶,n,pos,35
2868,两个,m,pos,36
2868,几个,m,pos,37
2868,小时,n,pos,38
2868,亮,v,pos,39
2868,亮,v,pos,40
2868,往里面,n,pos,41
2868,架子,n,pos,42
2868,算,v,pos,43
2868,省,n,pos,44
2868,一点,m,pos,45
2868,钱,n,pos,46
2868,贵,a,pos,47
2868,点,m,pos,48
2868,只能,v,pos,49
2894,农夫山泉,nz,pos,0
2894,东方,s,pos,1
2894,树叶,n,pos,2
2894,乌龙茶,nr,pos,3
2894,口感,n,pos,4
2894,清爽,a,pos,5
2894,零卡,n,pos,6
2894,零,vn,pos,7
2894,添加,v,pos,8
2894,脂肪,n,pos,9
2894,非常,d,pos,10
2894,不错,a,pos,11
2894,夏季,t,pos,12
2894,饮品,n,pos,13
2894,冷冻,v,pos,14
2894,饮用,n,pos,15
2894,更佳,v,pos,16
2894,活动,vn,pos,17
2894,时,n,pos,18
2894,购买,v,pos,19
2894,性价比,n,pos,20
2894,更,d,pos,21
2894,高,a,pos,22
2894,京东,ns,pos,23
2894,快递,v,pos,24
2894,确实,ad,pos,25
2894,力,n,pos,26
2894,头,n,pos,27
2894,天下,s,pos,28
2894,单,n,pos,29
2894,第二天,m,pos,30
2894,送货到,l,pos,31
2894,家,m,pos,32
2946,一次,m,pos,0
2946,买,v,pos,1
2946,箱,q,pos,2
2946,非常,d,pos,3
2946,口感,n,pos,4
2946,没有,v,pos,5
2946,添加剂,n,pos,6
2946,泡,v,pos,7
2946,茶叶,n,pos,8
2946,差不多,l,pos,9
2946,泡,v,pos,10
2946,茶叶,n,pos,11
2946,好喝,v,pos,12
2946,推荐,v,pos,13
2946,购买,v,pos,14
2946,真的,d,pos,15
2946,不会,v,pos,16
2946,踩,v,pos,17
2946,坑,n,pos,18
2946,一款,m,pos,19
2946,产品,n,pos,20
2964,已经,d,pos,0
2964,喝,vg,pos,1
2964,很多,m,pos,2
2964,味道,n,pos,3
2964,健康,a,pos,4
2964,不错,a,pos,5
2964,东西,ns,pos,6
2964,不错,a,pos,7
2964,送来,v,pos,8
2964,京东,ns,pos,9
2964,物流,n,pos,10
2964,一如既往,i,pos,11
2964,快,a,pos,12
2964,第二天,m,pos,13
2964,质量,n,pos,14
2964,性价比,n,pos,15
2964,高,a,pos,16
2964,下次,t,pos,17
2964,继续,v,pos,18
2964,购买,v,pos,19
2964,不错,a,pos,20
2964,不错,a,pos,21
2971,挺,d,pos,0
2971,一直,d,pos,1
2971,喝,vg,pos,2
2971,茶类,n,pos,3
2971,饮料,n,pos,4
2971,甜度,n,pos,5
2971,太,d,pos,6
2971,高,a,pos,7
2971,这款,r,pos,8
2971,味道,n,pos,9
2971,适中,v,pos,10
2971,零,m,pos,11
2971,卡路里,q,pos,12
2971,饮料,n,pos,13
2971,配料,n,pos,14
2971,少,a,pos,15
2971,喝,vg,pos,16
2971,不能,v,pos,17
2971,水,n,pos,18
2991,最近,f,pos,0
2991,经常,d,pos,1
2991,喝,vg,pos,2
2991,京东,ns,pos,3
2991,购买,v,pos,4
2991,性价比,n,pos,5
2991,高,a,pos,6
2991,方便,a,pos,7
2991,购买,v,pos,8
2991,京东,ns,pos,9
2991,送货,v,pos,10
2991,速度,n,pos,11
2991,快,a,pos,12
2991,基本上,n,pos,13
2991,第二天,m,pos,14
2991,送达,v,pos,15
2991,现在,t,pos,16
2991,收到,v,pos,17
2991,一箱,m,pos,18
2991,之后,f,pos,19
2991,慢慢,d,pos,20
2991,喝,vg,pos,21
2991,不错,a,pos,22
3051,京东,ns,pos,0
3051,农夫山泉,nz,pos,1
3051,做,v,pos,2
3051,活动,vn,pos,3
3051,合算,v,pos,4
3051,买,v,pos,5
3051,箱,q,pos,6
3051,绿茶,n,pos,7
3051,茉莉花茶,n,pos,8
3051,可惜,v,pos,9
3051,没有,v,pos,10
3051,平时,t,pos,11
3051,经常,d,pos,12
3051,喝,vg,pos,13
3051,红茶,nr,pos,14
3051,乌龙茶,nr,pos,15
3051,茶,n,pos,16
3051,一个系列,m,pos,17
3051,应该,v,pos,18
3051,不错,a,pos,19
3051,东方,s,pos,20
3051,树叶,n,pos,21
3051,系列产品,n,pos,22
3051,口感,n,pos,23
3051,不错,a,pos,24
3051,长胖,a,pos,25
3051,喝,vg,pos,26
3051,试试看,v,pos,27
3051,疫情,n,pos,28
3051,没,v,pos,29
3051,结束,v,pos,30
3051,会,v,pos,31
3051,很慢,a,pos,32
3051,知道,v,pos,33
3051,凌晨,t,pos,34
